## START Q10EvidenceDeepDive 2026-06-27T07:36:59.1013225+02:00
Bundling 6%
Bundling 16%
Bundling 63%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Copying public dir 10.9 MB
Copying public dir 14.5 MB
Copying public dir 23 MB
Copying public dir 31.3 MB
Copying public dir 40.1 MB
Copying public dir 48.8 MB
Copying public dir 59.8 MB
Copying public dir 62.2 MB
Copying public dir 72.7 MB
Copying public dir 73.9 MB
Copying public dir 85.4 MB
Copying public dir 96.3 MB
Copying public dir 97.4 MB
Copying public dir 113.6 MB
Copying public dir 127.8 MB
Copying public dir 143.2 MB
Copying public dir 160.8 MB
Copying public dir 171.8 MB
Copying public dir 180.6 MB
Copying public dir 192.5 MB
Copying public dir 204.5 MB
Copying public dir 207.6 MB
Copying public dir 212 MB
Copying public dir 218 MB
Copying public dir 224.8 MB
Copying public dir 232.2 MB
Copying public dir 237.4 MB
Copying public dir 245.9 MB
Copying public dir 251.7 MB
Copying public dir 253.8 MB
Copying public dir 262.5 MB
Copying public dir 263 MB
Getting composition
[90mComposition          Q10EvidenceDeepDive[39m
[90mCodec                h264[39m
[90mOutput               out\coenzym-q10-normalos-aoede-upload-fast.mp4[39m
[90mConcurrency          8x[39m
Rendered 0/5549
Rendered 1/5549, time remaining: 3h 6m 46s
Rendered 1444/5549, time remaining: 9m 56s
Rendered 1445/5549, time remaining: 9m 53s
Rendered 1446/5549, time remaining: 9m 53s
Rendered 1447/5549, time remaining: 9m 51s
Rendered 1448/5549, time remaining: 9m 48s
Rendered 1449/5549, time remaining: 9m 50s
Rendered 1450/5549, time remaining: 9m 51s
Rendered 1451/5549, time remaining: 9m 56s
Rendered 1452/5549, time remaining: 9m 53s
Rendered 1453/5549, time remaining: 9m 48s
Rendered 1454/5549, time remaining: 9m 48s
Rendered 1455/5549, time remaining: 9m 47s
Rendered 1456/5549, time remaining: 9m 48s
Rendered 1457/5549, time remaining: 9m 47s
Rendered 1458/5549, time remaining: 9m 46s
Rendered 1459/5549, time remaining: 9m 50s
Rendered 1460/5549, time remaining: 9m 47s
Rendered 1461/5549, time remaining: 9m 46s
Rendered 1462/5549, time remaining: 9m 44s
Rendered 1463/5549, time remaining: 9m 43s
Rendered 1464/5549, time remaining: 9m 43s
Rendered 1465/5549, time remaining: 9m 43s
Rendered 1466/5549, time remaining: 9m 44s
Rendered 1467/5549, time remaining: 9m 41s
Rendered 1468/5549, time remaining: 9m 38s
Rendered 1469/5549, time remaining: 9m 40s
Rendered 1470/5549, time remaining: 9m 41s
Rendered 1471/5549, time remaining: 9m 40s
Rendered 1472/5549, time remaining: 9m 39s
Rendered 1473/5549, time remaining: 9m 41s
Rendered 1474/5549, time remaining: 9m 38s
Rendered 1475/5549, time remaining: 9m 36s
Rendered 1476/5549, time remaining: 9m 36s
Rendered 1477/5549, time remaining: 9m 36s
Rendered 1478/5549, time remaining: 9m 38s
Rendered 1479/5549, time remaining: 9m 37s
Rendered 1480/5549, time remaining: 9m 36s
Rendered 1481/5549, time remaining: 9m 34s
Rendered 1482/5549, time remaining: 9m 36s
Rendered 1483/5549, time remaining: 9m 34s
Rendered 1484/5549, time remaining: 9m 28s
Rendered 1485/5549, time remaining: 9m 28s
Rendered 1486/5549, time remaining: 9m 27s
Rendered 1487/5549, time remaining: 9m 29s
Rendered 1488/5549, time remaining: 9m 28s
Rendered 1489/5549, time remaining: 9m 29s
Rendered 1490/5549, time remaining: 9m 28s
Rendered 1491/5549, time remaining: 9m 25s
Rendered 1492/5549, time remaining: 9m 24s
Rendered 1493/5549, time remaining: 9m 24s
Rendered 1494/5549, time remaining: 9m 21s
Rendered 1495/5549, time remaining: 9m 25s
Rendered 1496/5549, time remaining: 9m 27s
Rendered 1497/5549, time remaining: 9m 24s
Rendered 1498/5549, time remaining: 9m 22s
Rendered 1499/5549, time remaining: 9m 24s
Rendered 1500/5549, time remaining: 9m 14s
Rendered 1501/5549, time remaining: 9m 7s
Rendered 1502/5549, time remaining: 9m 5s
Rendered 1503/5549, time remaining: 9m 4s
Rendered 1504/5549, time remaining: 9m 7s
Rendered 1505/5549, time remaining: 9m 6s
Rendered 1506/5549, time remaining: 9m 5s
Rendered 1507/5549, time remaining: 9m 2s
Rendered 1508/5549, time remaining: 9m 2s
Rendered 1509/5549, time remaining: 9m 1s
Rendered 1510/5549, time remaining: 8m 59s
Rendered 1511/5549, time remaining: 8m 55s
Rendered 1512/5549, time remaining: 8m 55s
Rendered 1513/5549, time remaining: 8m 53s
Rendered 1514/5549, time remaining: 8m 56s
Rendered 1515/5549, time remaining: 8m 53s
Rendered 1516/5549, time remaining: 9m 0s
Rendered 1517/5549, time remaining: 9m 1s
Rendered 1518/5549, time remaining: 8m 57s
Rendered 1519/5549, time remaining: 8m 54s
Rendered 1520/5549, time remaining: 8m 54s
Rendered 1521/5549, time remaining: 8m 51s
Rendered 1522/5549, time remaining: 8m 50s
Rendered 1523/5549, time remaining: 8m 41s
Rendered 1524/5549, time remaining: 8m 45s
Rendered 1525/5549, time remaining: 8m 45s
Rendered 1526/5549, time remaining: 8m 45s
Rendered 1527/5549, time remaining: 8m 44s
Rendered 1528/5549, time remaining: 8m 38s
Rendered 1529/5549, time remaining: 8m 38s
Rendered 1530/5549, time remaining: 8m 39s
Rendered 1531/5549, time remaining: 8m 31s
Rendered 1532/5549, time remaining: 8m 39s
Rendered 1533/5549, time remaining: 8m 43s
Rendered 1534/5549, time remaining: 8m 41s
Rendered 1535/5549, time remaining: 8m 40s
Rendered 1536/5549, time remaining: 8m 41s
Rendered 1537/5549, time remaining: 8m 40s
Rendered 1538/5549, time remaining: 8m 40s
Rendered 1539/5549, time remaining: 8m 26s
Rendered 1540/5549, time remaining: 8m 32s
Rendered 1541/5549, time remaining: 8m 38s
Rendered 1542/5549, time remaining: 8m 38s
Rendered 1543/5549, time remaining: 8m 37s
Rendered 1544/5549, time remaining: 8m 37s
Rendered 1545/5549, time remaining: 8m 37s
Rendered 1546/5549, time remaining: 8m 37s
Rendered 1547/5549, time remaining: 8m 26s
Rendered 1548/5549, time remaining: 8m 26s
Rendered 1549/5549, time remaining: 8m 33s
Rendered 1550/5549, time remaining: 8m 34s
Rendered 1551/5549, time remaining: 8m 34s
Rendered 1552/5549, time remaining: 8m 33s
Rendered 1553/5549, time remaining: 8m 32s
Rendered 1554/5549, time remaining: 8m 33s
Rendered 1555/5549, time remaining: 8m 17s
Rendered 1556/5549, time remaining: 8m 17s
Rendered 1557/5549, time remaining: 8m 29s
Rendered 1558/5549, time remaining: 8m 22s
Rendered 1559/5549, time remaining: 8m 17s
Rendered 1560/5549, time remaining: 8m 14s
Rendered 1561/5549, time remaining: 8m 13s
Rendered 1562/5549, time remaining: 8m 13s
Rendered 1563/5549, time remaining: 8m 14s
Rendered 1564/5549, time remaining: 8m 14s
Rendered 1565/5549, time remaining: 8m 21s
Rendered 1566/5549, time remaining: 8m 15s
Rendered 1567/5549, time remaining: 8m 14s
Rendered 1568/5549, time remaining: 8m 12s
Rendered 1569/5549, time remaining: 8m 11s
Rendered 1570/5549, time remaining: 8m 13s
Rendered 1571/5549, time remaining: 8m 12s
Rendered 1572/5549, time remaining: 8m 13s
Rendered 1573/5549, time remaining: 8m 18s
Rendered 1574/5549, time remaining: 8m 15s
Rendered 1575/5549, time remaining: 8m 14s
Rendered 1576/5549, time remaining: 8m 6s
Rendered 1577/5549, time remaining: 8m 6s
Rendered 1578/5549, time remaining: 8m 5s
Rendered 1579/5549, time remaining: 8m 6s
Rendered 1580/5549, time remaining: 8m 7s
Rendered 1581/5549, time remaining: 8m 18s
Rendered 1582/5549, time remaining: 8m 14s
Rendered 1583/5549, time remaining: 8m 12s
Rendered 1584/5549, time remaining: 8m 3s
Rendered 1585/5549, time remaining: 8m 5s
Rendered 1586/5549, time remaining: 8m 5s
Rendered 1587/5549, time remaining: 8m 4s
Rendered 1588/5549, time remaining: 7m 58s
Rendered 1589/5549, time remaining: 8m 12s
Rendered 1590/5549, time remaining: 8m 15s
Rendered 1591/5549, time remaining: 8m 14s
Rendered 1592/5549, time remaining: 8m 10s
Rendered 1593/5549, time remaining: 8m 7s
Rendered 1594/5549, time remaining: 8m 5s
Rendered 1595/5549, time remaining: 8m 5s
Rendered 1596/5549, time remaining: 8m 0s
Rendered 1597/5549, time remaining: 8m 13s
Rendered 1598/5549, time remaining: 8m 13s
Rendered 1599/5549, time remaining: 8m 11s
Rendered 1600/5549, time remaining: 8m 7s
Rendered 1601/5549, time remaining: 8m 1s
Rendered 1602/5549, time remaining: 7m 59s
Rendered 1603/5549, time remaining: 7m 57s
Rendered 1604/5549, time remaining: 7m 56s
Rendered 1605/5549, time remaining: 8m 4s
Rendered 1606/5549, time remaining: 8m 3s
Rendered 1607/5549, time remaining: 8m 3s
Rendered 1608/5549, time remaining: 8m 3s
Rendered 1609/5549, time remaining: 7m 58s
Rendered 1610/5549, time remaining: 7m 57s
Rendered 1611/5549, time remaining: 7m 56s
Rendered 1612/5549, time remaining: 7m 55s
Rendered 1613/5549, time remaining: 8m 3s
Rendered 1614/5549, time remaining: 8m 4s
Rendered 1615/5549, time remaining: 8m 3s
Rendered 1616/5549, time remaining: 8m 0s
Rendered 1617/5549, time remaining: 8m 0s
Rendered 1618/5549, time remaining: 7m 54s
Rendered 1619/5549, time remaining: 7m 56s
Rendered 1620/5549, time remaining: 7m 55s
Rendered 1621/5549, time remaining: 8m 0s
Rendered 1622/5549, time remaining: 8m 3s
Rendered 1623/5549, time remaining: 8m 2s
Rendered 1624/5549, time remaining: 8m 1s
Rendered 1625/5549, time remaining: 7m 59s
Rendered 1626/5549, time remaining: 7m 53s
Rendered 1627/5549, time remaining: 7m 53s
Rendered 1628/5549, time remaining: 7m 52s
Rendered 1629/5549, time remaining: 7m 54s
Rendered 1630/5549, time remaining: 8m 5s
Rendered 1631/5549, time remaining: 8m 6s
Rendered 1632/5549, time remaining: 8m 3s
Rendered 1633/5549, time remaining: 8m 0s
Rendered 1634/5549, time remaining: 7m 57s
Rendered 1635/5549, time remaining: 7m 54s
Rendered 1636/5549, time remaining: 7m 54s
Rendered 1637/5549, time remaining: 7m 51s
Rendered 1638/5549, time remaining: 8m 6s
Rendered 1639/5549, time remaining: 8m 4s
Rendered 1640/5549, time remaining: 8m 4s
Rendered 1641/5549, time remaining: 8m 1s
Rendered 1642/5549, time remaining: 8m 1s
Rendered 1643/5549, time remaining: 7m 56s
Rendered 1644/5549, time remaining: 7m 55s
Rendered 1645/5549, time remaining: 7m 53s
Rendered 1646/5549, time remaining: 8m 3s
Rendered 1647/5549, time remaining: 8m 3s
Rendered 1648/5549, time remaining: 8m 3s
Rendered 1649/5549, time remaining: 7m 59s
Rendered 1650/5549, time remaining: 7m 58s
Rendered 1651/5549, time remaining: 7m 57s
Rendered 1652/5549, time remaining: 7m 57s
Rendered 1653/5549, time remaining: 7m 54s
Rendered 1654/5549, time remaining: 8m 5s
Rendered 1655/5549, time remaining: 8m 5s
Rendered 1656/5549, time remaining: 8m 2s
Rendered 1657/5549, time remaining: 8m 2s
Rendered 1658/5549, time remaining: 7m 56s
Rendered 1659/5549, time remaining: 7m 56s
Rendered 1660/5549, time remaining: 7m 56s
Rendered 1661/5549, time remaining: 7m 55s
Rendered 1662/5549, time remaining: 8m 7s
Rendered 1663/5549, time remaining: 8m 7s
Rendered 1664/5549, time remaining: 8m 4s
Rendered 1665/5549, time remaining: 8m 1s
Rendered 1666/5549, time remaining: 7m 53s
Rendered 1667/5549, time remaining: 7m 51s
Rendered 1668/5549, time remaining: 7m 51s
Rendered 1669/5549, time remaining: 7m 51s
Rendered 1670/5549, time remaining: 7m 52s
Rendered 1671/5549, time remaining: 7m 55s
Rendered 1672/5549, time remaining: 7m 56s
Rendered 1673/5549, time remaining: 7m 58s
Rendered 1674/5549, time remaining: 7m 49s
Rendered 1675/5549, time remaining: 7m 47s
Rendered 1676/5549, time remaining: 7m 48s
Rendered 1677/5549, time remaining: 7m 46s
Rendered 1678/5549, time remaining: 7m 48s
Rendered 1679/5549, time remaining: 8m 2s
Rendered 1680/5549, time remaining: 8m 3s
Rendered 1681/5549, time remaining: 8m 3s
Rendered 1682/5549, time remaining: 7m 55s
Rendered 1683/5549, time remaining: 7m 51s
Rendered 1684/5549, time remaining: 7m 50s
Rendered 1685/5549, time remaining: 7m 52s
Rendered 1686/5549, time remaining: 7m 52s
Rendered 1687/5549, time remaining: 8m 1s
Rendered 1688/5549, time remaining: 8m 4s
Rendered 1689/5549, time remaining: 8m 3s
Rendered 1690/5549, time remaining: 7m 58s
Rendered 1691/5549, time remaining: 7m 50s
Rendered 1692/5549, time remaining: 7m 51s
Rendered 1693/5549, time remaining: 7m 51s
Rendered 1694/5549, time remaining: 7m 51s
Rendered 1695/5549, time remaining: 8m 1s
Rendered 1696/5549, time remaining: 8m 3s
Rendered 1697/5549, time remaining: 8m 3s
Rendered 1698/5549, time remaining: 7m 58s
Rendered 1699/5549, time remaining: 7m 51s
Rendered 1700/5549, time remaining: 7m 49s
Rendered 1701/5549, time remaining: 7m 49s
Rendered 1702/5549, time remaining: 7m 49s
Rendered 1703/5549, time remaining: 7m 59s
Rendered 1704/5549, time remaining: 8m 1s
Rendered 1705/5549, time remaining: 8m 1s
Rendered 1706/5549, time remaining: 8m 0s
Rendered 1707/5549, time remaining: 7m 47s
Rendered 1708/5549, time remaining: 7m 48s
Rendered 1709/5549, time remaining: 7m 49s
Rendered 1710/5549, time remaining: 7m 48s
Rendered 1711/5549, time remaining: 7m 58s
Rendered 1712/5549, time remaining: 8m 0s
Rendered 1713/5549, time remaining: 7m 58s
Rendered 1714/5549, time remaining: 7m 59s
Rendered 1715/5549, time remaining: 7m 48s
Rendered 1716/5549, time remaining: 7m 50s
Rendered 1717/5549, time remaining: 7m 50s
Rendered 1718/5549, time remaining: 7m 54s
Rendered 1719/5549, time remaining: 8m 3s
Rendered 1720/5549, time remaining: 8m 2s
Rendered 1721/5549, time remaining: 8m 2s
Rendered 1722/5549, time remaining: 8m 1s
Rendered 1723/5549, time remaining: 7m 52s
Rendered 1724/5549, time remaining: 7m 52s
Rendered 1725/5549, time remaining: 7m 52s
Rendered 1726/5549, time remaining: 7m 52s
Rendered 1727/5549, time remaining: 8m 3s
Rendered 1728/5549, time remaining: 8m 5s
Rendered 1729/5549, time remaining: 8m 5s
Rendered 1730/5549, time remaining: 8m 4s
Rendered 1731/5549, time remaining: 7m 52s
Rendered 1732/5549, time remaining: 7m 51s
Rendered 1733/5549, time remaining: 7m 53s
Rendered 1734/5549, time remaining: 7m 52s
Rendered 1735/5549, time remaining: 8m 3s
Rendered 1736/5549, time remaining: 8m 3s
Rendered 1737/5549, time remaining: 8m 3s
Rendered 1738/5549, time remaining: 8m 3s
Rendered 1739/5549, time remaining: 7m 51s
Rendered 1740/5549, time remaining: 7m 49s
Rendered 1741/5549, time remaining: 7m 50s
Rendered 1742/5549, time remaining: 7m 50s
Rendered 1743/5549, time remaining: 8m 2s
Rendered 1744/5549, time remaining: 8m 2s
Rendered 1745/5549, time remaining: 8m 1s
Rendered 1746/5549, time remaining: 8m 1s
Rendered 1747/5549, time remaining: 7m 49s
Rendered 1748/5549, time remaining: 7m 50s
Rendered 1749/5549, time remaining: 7m 50s
Rendered 1750/5549, time remaining: 7m 49s
Rendered 1751/5549, time remaining: 8m 2s
Rendered 1752/5549, time remaining: 8m 3s
Rendered 1753/5549, time remaining: 8m 3s
Rendered 1754/5549, time remaining: 8m 0s
Rendered 1755/5549, time remaining: 7m 53s
Rendered 1756/5549, time remaining: 7m 52s
Rendered 1757/5549, time remaining: 7m 50s
Rendered 1758/5549, time remaining: 7m 50s
Rendered 1759/5549, time remaining: 8m 6s
Rendered 1760/5549, time remaining: 8m 6s
Rendered 1761/5549, time remaining: 8m 4s
Rendered 1762/5549, time remaining: 8m 4s
Rendered 1763/5549, time remaining: 7m 55s
Rendered 1764/5549, time remaining: 7m 54s
Rendered 1765/5549, time remaining: 7m 53s
Rendered 1766/5549, time remaining: 7m 53s
Rendered 1767/5549, time remaining: 8m 8s
Rendered 1768/5549, time remaining: 8m 7s
Rendered 1769/5549, time remaining: 8m 3s
Rendered 1770/5549, time remaining: 8m 3s
Rendered 1771/5549, time remaining: 7m 57s
Rendered 1772/5549, time remaining: 7m 54s
Rendered 1773/5549, time remaining: 7m 53s
Rendered 1774/5549, time remaining: 7m 54s
Rendered 1775/5549, time remaining: 8m 6s
Rendered 1776/5549, time remaining: 8m 6s
Rendered 1777/5549, time remaining: 8m 5s
Rendered 1778/5549, time remaining: 8m 4s
Rendered 1779/5549, time remaining: 8m 1s
Rendered 1780/5549, time remaining: 7m 51s
Rendered 1781/5549, time remaining: 7m 50s
Rendered 1782/5549, time remaining: 7m 51s
Rendered 1783/5549, time remaining: 8m 3s
Rendered 1784/5549, time remaining: 8m 2s
Rendered 1785/5549, time remaining: 8m 2s
Rendered 1786/5549, time remaining: 8m 2s
Rendered 1787/5549, time remaining: 8m 1s
Rendered 1788/5549, time remaining: 7m 47s
Rendered 1789/5549, time remaining: 7m 47s
Rendered 1790/5549, time remaining: 7m 47s
Rendered 1791/5549, time remaining: 7m 58s
Rendered 1792/5549, time remaining: 7m 59s
Rendered 1793/5549, time remaining: 7m 59s
Rendered 1794/5549, time remaining: 7m 59s
Rendered 1795/5549, time remaining: 7m 57s
Rendered 1796/5549, time remaining: 7m 44s
Rendered 1797/5549, time remaining: 7m 44s
Rendered 1798/5549, time remaining: 7m 47s
Rendered 1799/5549, time remaining: 7m 56s
Rendered 1800/5549, time remaining: 7m 58s
Rendered 1801/5549, time remaining: 7m 58s
Rendered 1802/5549, time remaining: 7m 58s
Rendered 1803/5549, time remaining: 7m 57s
Rendered 1804/5549, time remaining: 7m 44s
Rendered 1805/5549, time remaining: 7m 43s
Rendered 1806/5549, time remaining: 7m 45s
Rendered 1807/5549, time remaining: 7m 52s
Rendered 1808/5549, time remaining: 7m 56s
Rendered 1809/5549, time remaining: 7m 57s
Rendered 1810/5549, time remaining: 7m 57s
Rendered 1811/5549, time remaining: 7m 57s
Rendered 1812/5549, time remaining: 7m 45s
Rendered 1813/5549, time remaining: 7m 42s
Rendered 1814/5549, time remaining: 7m 43s
Rendered 1815/5549, time remaining: 7m 43s
Rendered 1816/5549, time remaining: 7m 49s
Rendered 1817/5549, time remaining: 7m 53s
Rendered 1818/5549, time remaining: 7m 53s
Rendered 1819/5549, time remaining: 7m 52s
Rendered 1820/5549, time remaining: 7m 52s
Rendered 1821/5549, time remaining: 7m 45s
Rendered 1822/5549, time remaining: 7m 46s
Rendered 1823/5549, time remaining: 7m 48s
Rendered 1824/5549, time remaining: 7m 50s
Rendered 1825/5549, time remaining: 7m 52s
Rendered 1826/5549, time remaining: 7m 56s
Rendered 1827/5549, time remaining: 7m 56s
Rendered 1828/5549, time remaining: 7m 54s
Rendered 1829/5549, time remaining: 7m 41s
Rendered 1830/5549, time remaining: 7m 40s
Rendered 1831/5549, time remaining: 7m 39s
Rendered 1832/5549, time remaining: 7m 43s
Rendered 1833/5549, time remaining: 7m 43s
Rendered 1834/5549, time remaining: 7m 50s
Rendered 1835/5549, time remaining: 7m 50s
Rendered 1836/5549, time remaining: 7m 49s
Rendered 1837/5549, time remaining: 7m 40s
Rendered 1838/5549, time remaining: 7m 39s
Rendered 1839/5549, time remaining: 7m 39s
Rendered 1840/5549, time remaining: 7m 43s
Rendered 1841/5549, time remaining: 7m 43s
Rendered 1842/5549, time remaining: 7m 48s
Rendered 1843/5549, time remaining: 7m 48s
Rendered 1844/5549, time remaining: 7m 47s
Rendered 1845/5549, time remaining: 7m 38s
Rendered 1846/5549, time remaining: 7m 39s
Rendered 1847/5549, time remaining: 7m 38s
Rendered 1848/5549, time remaining: 7m 40s
Rendered 1849/5549, time remaining: 7m 42s
Rendered 1850/5549, time remaining: 7m 47s
Rendered 1851/5549, time remaining: 7m 49s
Rendered 1852/5549, time remaining: 7m 50s
Rendered 1853/5549, time remaining: 7m 40s
Rendered 1854/5549, time remaining: 7m 37s
Rendered 1855/5549, time remaining: 7m 38s
Rendered 1856/5549, time remaining: 7m 38s
Rendered 1857/5549, time remaining: 7m 38s
Rendered 1858/5549, time remaining: 7m 42s
Rendered 1859/5549, time remaining: 7m 45s
Rendered 1860/5549, time remaining: 7m 49s
Rendered 1861/5549, time remaining: 7m 39s
Rendered 1862/5549, time remaining: 7m 36s
Rendered 1863/5549, time remaining: 7m 38s
Rendered 1864/5549, time remaining: 7m 37s
Rendered 1865/5549, time remaining: 7m 39s
Rendered 1866/5549, time remaining: 7m 43s
Rendered 1867/5549, time remaining: 7m 44s
Rendered 1868/5549, time remaining: 7m 42s
Rendered 1869/5549, time remaining: 7m 33s
Rendered 1870/5549, time remaining: 7m 31s
Rendered 1871/5549, time remaining: 7m 34s
Rendered 1872/5549, time remaining: 7m 35s
Rendered 1873/5549, time remaining: 7m 37s
Rendered 1874/5549, time remaining: 7m 39s
Rendered 1875/5549, time remaining: 7m 42s
Rendered 1876/5549, time remaining: 7m 42s
Rendered 1877/5549, time remaining: 7m 31s
Rendered 1878/5549, time remaining: 7m 29s
Rendered 1879/5549, time remaining: 7m 32s
Rendered 1880/5549, time remaining: 7m 33s
Rendered 1881/5549, time remaining: 7m 32s
Rendered 1882/5549, time remaining: 7m 36s
Rendered 1883/5549, time remaining: 7m 43s
Rendered 1884/5549, time remaining: 7m 43s
Rendered 1885/5549, time remaining: 7m 32s
Rendered 1886/5549, time remaining: 7m 32s
Rendered 1887/5549, time remaining: 7m 33s
Rendered 1888/5549, time remaining: 7m 33s
Rendered 1889/5549, time remaining: 7m 31s
Rendered 1890/5549, time remaining: 7m 34s
Rendered 1891/5549, time remaining: 7m 44s
Rendered 1892/5549, time remaining: 7m 43s
Rendered 1893/5549, time remaining: 7m 31s
Rendered 1894/5549, time remaining: 7m 31s
Rendered 1895/5549, time remaining: 7m 31s
Rendered 1896/5549, time remaining: 7m 33s
Rendered 1897/5549, time remaining: 7m 33s
Rendered 1898/5549, time remaining: 7m 34s
Rendered 1899/5549, time remaining: 7m 41s
Rendered 1900/5549, time remaining: 7m 41s
Rendered 1901/5549, time remaining: 7m 29s
Rendered 1902/5549, time remaining: 7m 29s
Rendered 1903/5549, time remaining: 7m 29s
Rendered 1904/5549, time remaining: 7m 28s
Rendered 1905/5549, time remaining: 7m 28s
Rendered 1906/5549, time remaining: 7m 31s
Rendered 1907/5549, time remaining: 7m 40s
Rendered 1908/5549, time remaining: 7m 39s
Rendered 1909/5549, time remaining: 7m 23s
Rendered 1910/5549, time remaining: 7m 24s
Rendered 1911/5549, time remaining: 7m 24s
Rendered 1912/5549, time remaining: 7m 23s
Rendered 1913/5549, time remaining: 7m 23s
Rendered 1914/5549, time remaining: 7m 27s
Rendered 1915/5549, time remaining: 7m 35s
Rendered 1916/5549, time remaining: 7m 34s
Rendered 1917/5549, time remaining: 7m 22s
Rendered 1918/5549, time remaining: 7m 22s
Rendered 1919/5549, time remaining: 7m 22s
Rendered 1920/5549, time remaining: 7m 22s
Rendered 1921/5549, time remaining: 7m 22s
Rendered 1922/5549, time remaining: 7m 24s
Rendered 1923/5549, time remaining: 7m 35s
Rendered 1924/5549, time remaining: 7m 33s
Rendered 1925/5549, time remaining: 7m 22s
Rendered 1926/5549, time remaining: 7m 23s
Rendered 1927/5549, time remaining: 7m 22s
Rendered 1928/5549, time remaining: 7m 22s
Rendered 1929/5549, time remaining: 7m 23s
Rendered 1930/5549, time remaining: 7m 24s
Rendered 1931/5549, time remaining: 7m 30s
Rendered 1932/5549, time remaining: 7m 30s
Rendered 1933/5549, time remaining: 7m 18s
Rendered 1934/5549, time remaining: 7m 20s
Rendered 1935/5549, time remaining: 7m 20s
Rendered 1936/5549, time remaining: 7m 21s
Rendered 1937/5549, time remaining: 7m 23s
Rendered 1938/5549, time remaining: 7m 25s
Rendered 1939/5549, time remaining: 7m 25s
Rendered 1940/5549, time remaining: 7m 27s
Rendered 1941/5549, time remaining: 7m 20s
Rendered 1942/5549, time remaining: 7m 24s
Rendered 1943/5549, time remaining: 7m 25s
Rendered 1944/5549, time remaining: 7m 26s
Rendered 1945/5549, time remaining: 7m 26s
Rendered 1946/5549, time remaining: 7m 26s
Rendered 1947/5549, time remaining: 7m 26s
Rendered 1948/5549, time remaining: 7m 25s
Rendered 1949/5549, time remaining: 7m 25s
Rendered 1950/5549, time remaining: 7m 27s
Rendered 1951/5549, time remaining: 7m 29s
Rendered 1952/5549, time remaining: 7m 29s
Rendered 1953/5549, time remaining: 7m 28s
Rendered 1954/5549, time remaining: 7m 29s
Rendered 1955/5549, time remaining: 7m 29s
Rendered 1956/5549, time remaining: 7m 29s
Rendered 1957/5549, time remaining: 7m 27s
Rendered 1958/5549, time remaining: 7m 28s
Rendered 1959/5549, time remaining: 7m 28s
Rendered 1960/5549, time remaining: 7m 28s
Rendered 1961/5549, time remaining: 7m 27s
Rendered 1962/5549, time remaining: 7m 27s
Rendered 1963/5549, time remaining: 7m 27s
Rendered 1964/5549, time remaining: 7m 27s
Rendered 1965/5549, time remaining: 7m 33s
Rendered 1966/5549, time remaining: 7m 32s
Rendered 1967/5549, time remaining: 7m 29s
Rendered 1968/5549, time remaining: 7m 29s
Rendered 1969/5549, time remaining: 7m 28s
Rendered 1970/5549, time remaining: 7m 26s
Rendered 1971/5549, time remaining: 7m 26s
Rendered 1972/5549, time remaining: 7m 25s
Rendered 1973/5549, time remaining: 7m 25s
Rendered 1974/5549, time remaining: 7m 27s
Rendered 1975/5549, time remaining: 7m 34s
Rendered 1976/5549, time remaining: 7m 29s
Rendered 1977/5549, time remaining: 7m 31s
Rendered 1978/5549, time remaining: 7m 32s
Rendered 1979/5549, time remaining: 7m 31s
Rendered 1980/5549, time remaining: 7m 30s
Rendered 1981/5549, time remaining: 7m 34s
Rendered 1982/5549, time remaining: 7m 32s
Rendered 1983/5549, time remaining: 7m 36s
Rendered 1984/5549, time remaining: 7m 31s
Rendered 1985/5549, time remaining: 7m 32s
Rendered 1986/5549, time remaining: 7m 32s
Rendered 1987/5549, time remaining: 7m 32s
Rendered 1988/5549, time remaining: 7m 29s
Rendered 1989/5549, time remaining: 7m 32s
Rendered 1990/5549, time remaining: 7m 27s
Rendered 1991/5549, time remaining: 7m 36s
Rendered 1992/5549, time remaining: 7m 30s
Rendered 1993/5549, time remaining: 7m 30s
Rendered 1994/5549, time remaining: 7m 31s
Rendered 1995/5549, time remaining: 7m 32s
Rendered 1996/5549, time remaining: 7m 29s
Rendered 1997/5549, time remaining: 7m 29s
Rendered 1998/5549, time remaining: 7m 27s
Rendered 1999/5549, time remaining: 7m 35s
Rendered 2000/5549, time remaining: 7m 30s
Rendered 2001/5549, time remaining: 7m 29s
Rendered 2002/5549, time remaining: 7m 28s
Rendered 2003/5549, time remaining: 7m 30s
Rendered 2004/5549, time remaining: 7m 29s
Rendered 2005/5549, time remaining: 7m 27s
Rendered 2006/5549, time remaining: 7m 29s
Rendered 2007/5549, time remaining: 7m 32s
Rendered 2008/5549, time remaining: 7m 31s
Rendered 2009/5549, time remaining: 7m 29s
Rendered 2010/5549, time remaining: 7m 25s
Rendered 2011/5549, time remaining: 7m 27s
Rendered 2012/5549, time remaining: 7m 26s
Rendered 2013/5549, time remaining: 7m 23s
Rendered 2014/5549, time remaining: 7m 23s
Rendered 2015/5549, time remaining: 7m 31s
Rendered 2016/5549, time remaining: 7m 28s
Rendered 2017/5549, time remaining: 7m 26s
Rendered 2018/5549, time remaining: 7m 25s
Rendered 2019/5549, time remaining: 7m 26s
Rendered 2020/5549, time remaining: 7m 25s
Rendered 2021/5549, time remaining: 7m 23s
